ID1,ID2,time,value,RDPI,year,month,weekofmonth,weekofyear,USNewYearsDay,USLaborDay,USThanksgivingDay,CyberMonday,ChristmasDay,FreqCos1,FreqSin1,FreqCos2,FreqSin2,FreqCos3,FreqSin3,FreqCos4,FreqSin4,horizon,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26
15,1,5/4/2013 12:00:00 AM,5.40267738187228,11638.5,2013,5,1,18,False,False,False,False,False,-1,-3.21628574467825E-16,1,6.4325714893565E-16,-1,3.67381906146713E-16,1,1.2865142978713E-15,18,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,5/11/2013 12:00:00 AM,5.06259503302697,11709.1,2013,5,2,19,False,False,False,False,False,-0.992708874098054,-0.120536680255323,0.970941817426052,0.239315664287557,-0.935016242685415,-0.354604887042535,0.88545602565321,0.464723172043768,19,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,5/18/2013 12:00:00 AM,4.91265488573605,11709.1,2013,5,3,20,False,False,False,False,False,-0.970941817426052,-0.239315664287557,0.88545602565321,0.464723172043768,-0.748510748171101,-0.663122658240795,0.568064746731157,0.822983865893656,20,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,5/25/2013 12:00:00 AM,5.0998664278242,11709.1,2013,5,4,21,False,False,False,False,False,-0.935016242685415,-0.354604887042536,0.748510748171101,0.663122658240795,-0.46472317204377,-0.885456025653209,0.120536680255323,0.992708874098054,21,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,6/1/2013 12:00:00 AM,5.08759633523238,11709.1,2013,6,1,22,False,False,False,False,False,-0.88545602565321,-0.464723172043768,0.568064746731157,0.822983865893656,-0.120536680255325,-0.992708874098054,-0.354604887042534,0.935016242685416,22,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,6/8/2013 12:00:00 AM,4.92725368515721,11877.2,2013,6,2,23,False,False,False,False,False,-0.822983865893656,-0.568064746731156,0.354604887042536,0.935016242685415,0.239315664287556,-0.970941817426052,-0.748510748171101,0.663122658240796,23,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,6/15/2013 12:00:00 AM,4.78749174278205,11877.2,2013,6,3,24,False,False,False,False,False,-0.748510748171101,-0.663122658240795,0.120536680255324,0.992708874098054,0.568064746731156,-0.822983865893656,-0.970941817426052,0.239315664287559,24,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,6/22/2013 12:00:00 AM,4.9416424226093,11877.2,2013,6,4,25,False,False,False,False,False,-0.663122658240795,-0.748510748171101,-0.120536680255323,0.992708874098054,0.822983865893657,-0.568064746731155,-0.970941817426052,-0.239315664287558,25,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,6/29/2013 12:00:00 AM,4.70048036579242,11877.2,2013,6,5,26,False,False,False,False,False,-0.568064746731156,-0.822983865893656,-0.354604887042535,0.935016242685415,0.970941817426052,-0.239315664287557,-0.748510748171101,-0.663122658240795,26,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
15,1,7/6/2013 12:00:00 AM,5.07517381523383,12214.1,2013,7,1,27,False,False,False,False,False,-0.464723172043769,-0.88545602565321,-0.568064746731155,0.822983865893657,0.992708874098054,0.120536680255324,-0.354604887042538,-0.935016242685414,27,5.32787616878958,5.7037824746562,5.40267738187228,5.13579843705026,4.80402104473326,4.89783979995091,5.02388052084628,4.7361984483945,4.98360662170834,4.7361984483945,4.88280192258637,4.56434819146784,4.85203026391962,4.7361984483945,5.01063529409626,4.66343909411207,4.95582705760126,4.969813299576,4.64439089914137,4.92725368515721,5.17048399503815,4.85203026391962,4.99721227376411,4.80402104473326,5.21493575760899,5.08759633523238
